0
-4,469983645844081
-4,951451739520337
-4,6720941336845385
-3,813159768346395
-2,7676096037423576
-2,6418760187070234
-2,996948993574563
-2,773216294316285
-2,70102750190631
-2,516973783711819
-1,770623949340802
-1,5968195961190759
-1,4473444912322293
-1,318894046672085
-0,6964449360685876
-0,43722879790777824
0,4062178508514762
1,7633055289595063
2,1528976561527884
3,044718417339311
3,4832656298559073
3,970353549366166
3,491526589135958
2,916301672796351
2,475137638724675
1,5491034125872147
0,28802137463117106
-1,0246949447441125
-1,866146575820153
-2,647187527086828
-2,26457377350647
-2,0528411084698064
-2,6205138058086277
-3,008958490019211
-2,9694931646095597
-1,7751868549067353
-1,1360926948106567
-0,986942243478893
-0,05526017924944426
0,9268523825176658
1,3522394210212951
1,7697739359830393
1,965948446777361
2,1292917780270955
2,448303139438508
2,683219215862607
1,95711301122941
1,9876865722980597
2,6094625482795095
2,621409121688316
2,414575574571984
2,1540023297318953
1,958579693279603
1,955710504918443
0,2382246332961131
-2,300557964466691
-4,713109968883316
-6,75904668214929
-9,38554604638341
-11,969622671144975
-13,786318647397707
-15,592395847248895
-16,710278302991583
-17,710476629428115
-17,182506988342027
-15,530365013424898
-15,58334063871905
-14,612848858979305
-13,122053738902991
-11,205976149035678
-9,298211332484016
-6,864748156836981
-5,224497155180188
-3,6485549554923864
-2,2738408817397158
-0,8398276363323021
1,7538131716493695
4,130165656351437
6,215418439207156
7,85925582473817
9,193577421753275
10,697004375619372
11,35972803434305
10,447661305991346
9,99681286888034
9,573288225465774
9,14924589189917
8,505627264620045
7,819161160858357
6,513349484229877
5,636519794993376
5,834970193446679
5,0984927894734255
3,879535534197771
3,2240803639493834
2,7196865637592396
1,257691917536647
-0,40314432205605044
-1,8993960418005713
-3,155477438992591
-4,500619755792059
-5,6508149469594855
-6,6220984296201095
-7,476419743528766
-8,213713982809509
-9,08335746301998
-11,055694930788832
-12,187837674499747
-13,017715103045191
-13,609904434963482
-13,977602177392157
-14,829757084206506
-15,36078808800255
-15,675477496059841
-15,625948669632976
-16,575111513829484
-17,05558304875626
-17,91209215173967
-19,40848550213451
-20,236984166938555
-19,96893962920609
-19,93730278986976
-20,194946542134574
-20,579867832778177
-19,534033905051672
-19,57181165697665
-19,317083140731768
-19,172416082371853
-17,496562355101105
-14,518075441761084
-11,921695566956544
-9,282777571392273
-7,693077116386235
-5,888178540408262
-4,093566218776857
-4,083713892023525
-3,5366584967478047
-2,3573463190049324
-1,0841981633956834
-0,1307485484057338
-0,18335317800767825
-0,3776954829529586
-1,085049976016819
-0,3963475759182984
-0,036539142648450706
-0,11979046325609488
0,7283440597032609
1,4688971724742146
1,9458541920088237
1,929936438098025
1,4256733621867852
0,7154105967865121
0,0752073073496149
0,4629766507601403
2,4542416362641006
3,530415756549644
4,291600003516123
7,094339945110846
7,524869959502837
7,634216864838891
7,300909743416753
7,436998857653464
7,481847498953755
7,2762694052545385
7,840016872946137
7,920181470653802
7,782512418601186
8,399148161231608
8,688776828762059
9,552580029077262
11,328508353441407
12,40657553620099
12,633167147142387
12,147643948489701
12,148090822302436
12,003508278735865
11,157928024655632
9,433642024949506
8,799720596252712
7,306434044364892
6,950368639114231
6,498852392147796
5,7620121300268465
6,50616405992281
7,384152753008891
7,371605658419355
6,908053375193788
5,7456598022765775
4,7737425877306805
4,442433096672573
4,01384963999277
3,3412894218882343
3,095468478922612
3,017474513374168
2,081669807439823
1,653547448710583
1,034043205286082
1,0947783981737302
0,9657279261043072
0,35916890952603353
-0,6980647204908337
-1,6712534564940142
-2,6367338730962615
-4,313670060723325
-5,9828947535488055
-7,3597416190757485
-8,39291411153772
-9,339545563074978
-9,77408718010912
-8,797195889744103
-8,558840843244013
-7,154757289033853
-4,905799687795934
-4,371695318837226
-3,7752990837452103
-2,626086578209481
-1,1576445439820873
-0,16759437719809966
2,237400642669911
4,210134386316099
5,632804091638832
6,4882981953908825
7,127937706281216
7,493809476786112
7,47873685509569
7,636652136947646
8,060568862101206
8,402801992444495
8,459431623112096
7,92003564432639
7,002210452544546
6,849239409460438
5,044457356229998
2,9415921287240963
1,9344652907074646
1,681292477605325
1,2428155980728093
0,5362699628601035
-0,2466966538825659
-0,6791189105658759
-1,6606432161876228
-2,516483350693818
-3,0998777125768697
-5,283171647725055
-6,645328209404283
-7,113318120794247
-7,093597741086512
-6,896824754322722
-6,71485005454457
-6,428967623668825
-5,025095088654496
-3,2059773210798994
-1,4506160350829305
0,18899171963482786
1,728597331298488
1,412954044559683
1,5639573910283957
1,2907483726631312
0,9273097531698795
-0,2979177350833879
-1,253513645645171
-1,2955911662377275
-1,1382154317918207
-2,2877254087798633
-5,571778920330985
-8,487193797306247
-11,669150006876976
-16,004574016163758
-19,391093439618032
-18,8060067809202
-19,426625171329306
-20,191608460235216
-21,157777035979677
-25,30956950681758
-30,212918066400505
-34,75909099280051
-40,622196257919256
-42,971833072574555
-44,93217871346789
-41,947690197531045
-38,112146547536724
-35,59437793505333
-32,139228740952205
-31,06810156409449
-29,477619643019352
-27,471686256674246
-24,37442163270407
-21,373581765267488
-17,355809629290206
-14,44691437959986
-12,645479508237372
-11,624823727182985
-10,45832388873697
-8,609349053958198
-6,9957911935399295
-5,071145687649363
-3,068839643369415
-1,2593935926448694
0,09834382680213594
1,4934054834599237
1,250919910601823
0,9237972400067065
0,037877287083489364
-0,5512633966087321
-2,1143418642244853
-2,435254731590561
-2,3299497320279556
-2,726120601970166
-3,8887342366058704
-5,095244083691966
-4,781724073572832
-4,27331444313603
-3,49475520594126
-4,21287757080384
-5,179818362757288
-6,582840329737536
-7,690228776370503
-8,635497490921267
-9,652983403386884
-10,045080480605293
-9,435429053684175
-9,455323915884662
-9,699917343960209
-9,53321890058794
-9,192979896989755
-8,347570170438246
-7,723832083273322
-7,031164597061405
-6,340434996112322
-5,494668547622581
-2,7286613755901215
-0,009210375610308574
2,386802167670851
4,201313711458226
5,729679397602354
7,370859228880079
9,134447888762367
12,476487469356414
15,98302486316598
18,20746876522074
19,388969262165517
19,983368925192565
18,629685302238585
16,96420837251111
15,943164077216409
14,766227560912654
13,881645687449208
12,5378810550134
10,60068934846447
9,168563451998807
7,289771235587153
5,6435295012218205
3,9301922570976444
2,485822006931926
0,7059038621544573
-0,3007129675027329
-1,166052649363337
-1,5409726364781875
-1,7279559231832593
-2,25745111537924
-2,973236892951064
-3,7538953572389744
-4,1387119458828465
-4,088555493465719
-4,314016575694069
-4,586349393854704
-5,201298219765903
-6,004253665604011
-6,905330516094438
-6,957092860729659
-7,063123284088022
-7,530260533399911
-7,92699202357602
-8,713068426571141
-9,26070983102116
-9,845529502560964
-10,60493021543303
-11,296388362990143
-11,122964701341857
-10,887614826010264
-10,332875347899773
-10,49243449430017
-10,243718779484169
-9,354079740030102
-7,22941054188496
-5,670514427643894
-3,6881457090773324
-2,0537288890687933
-1,095229637230858
-0,2553416043445509
0,2050160217575865
0,16639099110111033
-0,15119207754864306
-0,23346019878025004
-0,5770205805197293
-0,5920695957657074
-1,0665844215872085
-1,828669916184026
-2,3400877539118596
-3,4137410364191396
-3,952739258574695
-4,265396838053817
-4,740990429519485
-5,142846880693639
-6,245504495370426
-6,053936270907656
-5,412997414567883
-4,693994895725069
-4,265551548530453
-3,7511418145991797
-3,45403222528509
-3,0192250482784004
-2,425220993502279
-2,4556501812901956
-2,3996975991514375
-2,5551839001610404
-2,405624053650712
-3,4123918303630774
-3,197607694125594
-3,678139008253936
-4,162693383026692
-3,832451141341835
-3,844630251737442
-3,529897132115252
-2,8857018812661863
-2,409408894106889
-2,210829952524932
-2,2637106133462623
-2,3759344225526604
-3,0884894495234505
-4,1963842939666165
-5,162233153075533
-6,033160491088779
-6,6207615113602
-6,594244613011796
-7,157879071864016
-7,453196287123973
-7,574789254496665
-7,231579476136119
-7,875229839541589
-9,530159938268639
-11,073395259026768
-12,489373231245878
-13,324768331247299
-12,179822746256662
-11,804741814293124
-11,487674433330596
-10,980346537291112
-7,7541295845792035
-3,627913442255789
-0,33609123281541997
2,562026739951051
4,387485393779656
6,857673650521093
8,851902465001302
9,975366101450817
10,437962106280565
10,421101285300637
10,7972071757369
11,21525024450304
10,714036629900903
9,512523188413155
7,596191529140498
5,448690722722773
4,143713508875834
2,7480651255436896
1,5767159978975656
1,7851864507129847
2,3499363286787514
2,828782280496938
4,302047321216946
4,757256675085188
4,608545624905304
4,17728202078257
4,272227962173332
5,093521882854759
5,242370831480116
5,507238198486732
4,829173367694608
4,0387422467431975
3,776159536475319
3,47076646877494
2,8760789596192637
3,211806293474524
3,774874257361091
3,3384097321511206
2,9386905382587543
2,4208892261520703
2,6401786689130518
2,574696019750405
2,6581118808477697
3,868188678407364
5,814975620791785
7,99623082706421
8,858586783350972
8,617055850944666
9,157006216220395
9,021681693585407
9,306100450801438
9,504446378547385
9,239620943834382
8,81891817373375
8,275272851051824
6,826301261708579
5,436343079489603
2,94003752096512
1,3414853754080127
0,3409866060525246
-0,6881787340654739
-0,9877588911953126
-1,4108053877489795
-2,200315485615107
-2,8270867349924913
-3,2518629979107914
-3,711390965546684
-4,380794287907435
-4,801592731980634
-4,999526416763331
-3,7219819785539983
-0,44760190124873134
2,2460404990671066
4,00013842274717
5,169409179062228
5,900413042092339
6,3265318762876745
7,262656023063101
8,0914147444214
8,48519350263723
9,867251636309618
11,024603375738735
11,646945612845371
11,398006992429004
10,974833417442028
10,664712578685169
10,654828152106745
10,115113674477158
8,87780342448599
7,9750537175591205
7,095947870024332
5,50770256404769
4,004955945266914
2,334609260843422
1,051108193046133
-0,6143942533250311
-0,9202807728376285
-1,992578637890432
-3,417763597660553
-4,658565457027265
-4,885936382039148
-4,782531499988977
-5,416046144144019
-5,8030257202427435
-6,077903599177773
-6,1944323428757
-5,521123039514748
-4,842219805499582
-4,398707858990605
-3,917631943198444
-3,7556656689563113
-3,6913461615504275
-3,564708162664971
-3,8084358896210233
-3,717997469261576
-3,15414190446387
-2,690735046003965
-2,8969839147638936
-2,799333474471183
-2,394833608330174
-1,3701754851790895
-0,989290321183546
0,07129324617963562
1,972075246319065
3,645866590538674
4,967402442132254
5,86894400836556
7,1727632826102194
8,515948386811601
10,233161284547236
12,65903011329192
14,601999318183204
17,462372561270087
18,318179531810017
18,934440539348856
18,97711835303724
19,266888416913616
19,204142980508152
20,242971249712184
21,364092916770858
20,67108418100844
18,738297890787976
17,373000550657196
16,405927350062598
15,174001058208773
14,48997749494697
14,115414954559412
12,835132644558485
11,549791387175276
10,510021329148572
9,325262783771052
7,161653787970067
6,058990444415997
5,03987624976952
3,7251437721315597
3,8027996630489156
2,7971138307830756
2,353837183482142
1,7730457230182424
2,2813175942565067
3,081650127372768
4,727404960468732
6,8807679821943
9,53154352561819
11,529215510911627
12,955783746608518
13,362065291155318
11,763598713844317
10,961891027460808
9,889838790534554
9,220723392258265
7,491178233975461
6,173384528004306
3,9875313486261916
2,8727105545962672
-0,009129811781292574
-2,2773518555848113
-3,8462301796536735
-5,2398370715606575
-6,409404874055099
-8,616552477353196
-9,175336588318658
-8,156944487470582
-7,8114782479535165
-7,360654279427024
-6,817329299241294
-6,352363567909833
-4,5198208002404385
-2,7243851078424086
-0,9989006155684592
0,9402785488096015
0,8086226959298415
2,060213386615544
3,0419382109412254
3,3957650806397055
3,8087968798025713
3,579883381779041
4,04685933741473
4,355880013388173
4,671835616150872
5,3916325568745265
5,41389151102743
5,273272788156362
5,164509797215544
5,15852163842311
5,5112371367832225
5,439604805493559
6,6712138246477934
8,495274795729358
9,819235421453982
10,708543746118153
12,292805625782705
13,809250490004104
15,346292631445351
16,696486700853484
17,50940420819296
18,061441271812896
17,22485710239289
16,864795903191123
15,825610027367475
15,048647737873125
15,236319067206978
14,790186915624588
14,29529001805139
13,603629545405113
10,621228283094524
8,682645357656952
7,924920367160041
7,764829922085767
7,725461528158519
8,389109790168618
7,288259827207639
7,6663405272595355
7,791063284941515
8,721201115320639
9,495733642129949
9,991071684541964
14,583217947725984
18,094954573616292
20,455111007967446
21,903565878104416
24,989996432696785
26,24947387592141
28,503456911434228
30,76524952750026
32,948123902054135
34,106708213366005
34,724545183834664
35,255877716258794
33,512162817536876
32,57405665734592
31,71633189726083
32,07821200716501
31,322156629139215
31,546889853445123
30,501957641177682
28,573454514436776
23,414021174083928
23,06613879507438
22,278067030591842
21,678250814163675
19,208086140436194
16,411421808135515
14,554462964827849
12,858094902141488
12,255283248730962
10,877203671839084
8,550957466945647
1,4072049073015478
-1,8893417095858922
-4,148660886310836
-7,8353810767411005
-10,386614245053238
-12,206703721556664
-14,93470189360005
-17,041564908730493
-19,45443636795551
-23,296965634270066
-23,62479551133231
-24,073696716761447
-22,0024728854292
-21,5773767896938
-21,661287433155167
-23,28722645890508
-23,787063026226406
-24,28126973297759
-25,745323746959798
-27,813692128511263
-28,176140793968386
-29,194552092923402
-29,665242123627593
-29,400752146355444
-29,55424411619066
-28,056968286894516
-26,969177945124613
-24,480691862444587
-21,796396516341474
-18,928259053399984
-14,448980967818613
-10,367232916492867
-5,219369093153887
-1,080933705299742
1,6784865029579237
5,609839430573288
11,025873398345425
15,0782604477223
19,367870408283977
22,62833180709049
24,809941841399905
24,024129561939333
22,831880352143855
19,66272460026005
16,838324233481785
13,58918261422491
10,245818927902178
4,8499955799698
1,288622921970557
0,16503412692554775
-1,3548593506757811
-2,837036173023648
-3,2529306890305065
-0,8683665450404305
0,6640101819676829
3,0251683532420657
3,600121726340035
4,162295823591364
6,16882227382672
7,101378902276906
6,999202594531027
6,204014315438371
4,3276797612652445
5,314414662379022
5,845654620418657
4,405020697561838
1,7653758372292145
-3,2385448108015
-6,295470413555961
-11,486959694384609
-21,119393725322425
-24,244840760577915
-24,26819893786336
-25,53642979146639
-28,793501915205923
-31,64238778708119
-36,09902371164162
-38,91236742518714
-41,077484435438805
-38,74895863796337
-37,927438906443456
-36,09329146999352
-33,9648396941451
-32,81671477790894
-28,09275358287988
-23,09940929278514
-20,695503935445004
-19,033059191352606
-16,758064930351622
-13,96853033625473
-11,25647925275689
-10,371065561057833
-9,167939760713352
-6,085006613925259
-2,1560494507003796
-0,07223539023755166
1,4397599826707506
